Anno;Codice Azienda;Tipo Azienda;Codice struttura;Subcodice;Denominazione Struttura/Stabilimento;Indirizzo;Codice tipo struttura;Descrizione tipo struttura;Codice disciplina;Descrizione disciplina;Tipo di Disciplina;N Reparti;Posti letto degenza ordinaria;Posti letto degenza a pagamento;Posti letto Day Hospital;Posti letto Day Surgery;Totale posti letto;address_MI;CAP;MUNICIPIO;ID_NIL;NIL;LONG_X_4326;LAT_Y_4326;Location
2020;703;2;30056;;PRESIDIO OSPED. V. BUZZI - MILANO;VIA CASTELVETRO 32;1;Ospedale a gestione diretta;67;PENSIONANTI;ACUTI;1;0;8;0;0;8;Via CASTELVETRO LODOVICO 32;20154;8;69;SARPI;9.166342500000013;45.48586499999999;(45.48586499999999, 9.166342500000013)
2020;703;2;30056;;PRESIDIO OSPED. V. BUZZI - MILANO;VIA CASTELVETRO 32;1;Ospedale a gestione diretta;73;TERAPIA INTENSIVA NEONATALE;ACUTI;1;12;0;0;0;12;Via CASTELVETRO LODOVICO 32;20154;8;69;SARPI;9.166342500000013;45.48586499999999;(45.48586499999999, 9.166342500000013)
2010;308;1;30103;;CASA DI CURA PALAZZOLO-FOND.DON GNOCCHI;VIA DON L.PALAZZOLO 21;5.1;Casa di cura privata accreditata;26;MEDICINA GENERALE;ACUTI;1;20;0;2;0;22;Via PALAZZOLO DON LUIGI 21;20149;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.144427500000006;45.489429;(45.489429, 9.144427500000006)
2010;308;1;30103;;CASA DI CURA PALAZZOLO-FOND.DON GNOCCHI;VIA DON L.PALAZZOLO 21;5.1;Casa di cura privata accreditata;56;RECUPERO E RIABILITAZIONE;RIABILITAZIONE;1;40;0;0;0;40;Via PALAZZOLO DON LUIGI 21;20149;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.144427500000006;45.489429;(45.489429, 9.144427500000006)
2010;308;1;30103;;CASA DI CURA PALAZZOLO-FOND.DON GNOCCHI;VIA DON L.PALAZZOLO 21;5.1;Casa di cura privata accreditata;60;LUNGODEGENTI;LUNGODEGENZA;1;10;0;0;0;10;Via PALAZZOLO DON LUIGI 21;20149;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.144427500000006;45.489429;(45.489429, 9.144427500000006)
2011;308;1;30103;;CASA DI CURA PALAZZOLO-FOND.DON GNOCCHI;VIA DON L.PALAZZOLO 21;5.1;Casa di cura privata accreditata;26;MEDICINA GENERALE;ACUTI;1;18;0;4;0;22;Via PALAZZOLO DON LUIGI 21;20149;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.144427500000006;45.489429;(45.489429, 9.144427500000006)
2011;308;1;30103;;CASA DI CURA PALAZZOLO-FOND.DON GNOCCHI;VIA DON L.PALAZZOLO 21;5.1;Casa di cura privata accreditata;56;RECUPERO E RIABILITAZIONE;RIABILITAZIONE;1;40;0;0;0;40;Via PALAZZOLO DON LUIGI 21;20149;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.144427500000006;45.489429;(45.489429, 9.144427500000006)
2012;308;1;30103;;CASA DI CURA PALAZZOLO-FOND.DON GNOCCHI;VIA DON L.PALAZZOLO 21;5.1;Casa di cura privata accreditata;26;MEDICINA GENERALE;ACUTI;1;34;0;0;0;34;Via PALAZZOLO DON LUIGI 21;20149;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.144427500000006;45.489429;(45.489429, 9.144427500000006)
2012;308;1;30103;;CASA DI CURA PALAZZOLO-FOND.DON GNOCCHI;VIA DON L.PALAZZOLO 21;5.1;Casa di cura privata accreditata;56;RECUPERO E RIABILITAZIONE;RIABILITAZIONE;1;40;0;0;0;40;Via PALAZZOLO DON LUIGI 21;20149;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.144427500000006;45.489429;(45.489429, 9.144427500000006)
2012;308;1;30103;;CASA DI CURA PALAZZOLO-FOND.DON GNOCCHI;VIA DON L.PALAZZOLO 21;5.1;Casa di cura privata accreditata;60;LUNGODEGENTI;LUNGODEGENZA;1;13;0;0;0;13;Via PALAZZOLO DON LUIGI 21;20149;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.144427500000006;45.489429;(45.489429, 9.144427500000006)
2013;308;1;30103;;CASA DI CURA PALAZZOLO-FOND.DON GNOCCHI;VIA DON L.PALAZZOLO 21;5.1;Casa di cura privata accreditata;26;MEDICINA GENERALE;ACUTI;1;34;0;0;0;34;Via PALAZZOLO DON LUIGI 21;20149;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.144427500000006;45.489429;(45.489429, 9.144427500000006)
2013;308;1;30103;;CASA DI CURA PALAZZOLO-FOND.DON GNOCCHI;VIA DON L.PALAZZOLO 21;5.1;Casa di cura privata accreditata;56;RECUPERO E RIABILITAZIONE;RIABILITAZIONE;1;40;0;0;0;40;Via PALAZZOLO DON LUIGI 21;20149;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.144427500000006;45.489429;(45.489429, 9.144427500000006)
2013;308;1;30103;;CASA DI CURA PALAZZOLO-FOND.DON GNOCCHI;VIA DON L.PALAZZOLO 21;5.1;Casa di cura privata accreditata;60;LUNGODEGENTI;LUNGODEGENZA;1;13;0;0;0;13;Via PALAZZOLO DON LUIGI 21;20149;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.144427500000006;45.489429;(45.489429, 9.144427500000006)
2014;308;1;30103;;CASA DI CURA PALAZZOLO-FOND.DON GNOCCHI;VIA DON L.PALAZZOLO 21;5.1;Casa di cura privata accreditata;26;MEDICINA GENERALE;ACUTI;1;34;0;0;0;34;Via PALAZZOLO DON LUIGI 21;20149;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.144427500000006;45.489429;(45.489429, 9.144427500000006)
2014;308;1;30103;;CASA DI CURA PALAZZOLO-FOND.DON GNOCCHI;VIA DON L.PALAZZOLO 21;5.1;Casa di cura privata accreditata;56;RECUPERO E RIABILITAZIONE;RIABILITAZIONE;1;40;0;0;0;40;Via PALAZZOLO DON LUIGI 21;20149;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.144427500000006;45.489429;(45.489429, 9.144427500000006)
2014;308;1;30103;;CASA DI CURA PALAZZOLO-FOND.DON GNOCCHI;VIA DON L.PALAZZOLO 21;5.1;Casa di cura privata accreditata;60;LUNGODEGENTI;LUNGODEGENZA;1;13;0;0;0;13;Via PALAZZOLO DON LUIGI 21;20149;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.144427500000006;45.489429;(45.489429, 9.144427500000006)
2015;308;1;30103;;CASA DI CURA PALAZZOLO-FOND.DON GNOCCHI;VIA DON L.PALAZZOLO 21;5.1;Casa di cura privata accreditata;26;MEDICINA GENERALE;ACUTI;1;34;0;0;0;34;Via PALAZZOLO DON LUIGI 21;20149;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.144427500000006;45.489429;(45.489429, 9.144427500000006)
2015;308;1;30103;;CASA DI CURA PALAZZOLO-FOND.DON GNOCCHI;VIA DON L.PALAZZOLO 21;5.1;Casa di cura privata accreditata;56;RECUPERO E RIABILITAZIONE;RIABILITAZIONE;1;40;0;0;0;40;Via PALAZZOLO DON LUIGI 21;20149;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.144427500000006;45.489429;(45.489429, 9.144427500000006)
2015;308;1;30103;;CASA DI CURA PALAZZOLO-FOND.DON GNOCCHI;VIA DON L.PALAZZOLO 21;5.1;Casa di cura privata accreditata;60;LUNGODEGENTI;LUNGODEGENZA;1;13;0;0;0;13;Via PALAZZOLO DON LUIGI 21;20149;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.144427500000006;45.489429;(45.489429, 9.144427500000006)
2016;321;1;30103;;CASA DI CURA PALAZZOLO-FOND.DON GNOCCHI;VIA DON L.PALAZZOLO 21;5.1;Casa di cura privata accreditata;26;MEDICINA GENERALE;ACUTI;1;34;0;0;0;34;Via PALAZZOLO DON LUIGI 21;20149;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.144427500000006;45.489429;(45.489429, 9.144427500000006)
2016;321;1;30103;;CASA DI CURA PALAZZOLO-FOND.DON GNOCCHI;VIA DON L.PALAZZOLO 21;5.1;Casa di cura privata accreditata;56;RECUPERO E RIABILITAZIONE;RIABILITAZIONE;1;40;0;0;0;40;Via PALAZZOLO DON LUIGI 21;20149;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.144427500000006;45.489429;(45.489429, 9.144427500000006)
2016;321;1;30103;;CASA DI CURA PALAZZOLO-FOND.DON GNOCCHI;VIA DON L.PALAZZOLO 21;5.1;Casa di cura privata accreditata;60;LUNGODEGENTI;LUNGODEGENZA;1;13;0;0;0;13;Via PALAZZOLO DON LUIGI 21;20149;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.144427500000006;45.489429;(45.489429, 9.144427500000006)
2017;321;1;30103;;CASA DI CURA PALAZZOLO-FOND.DON GNOCCHI;VIA DON L.PALAZZOLO 21;5.1;Casa di cura privata accreditata;26;MEDICINA GENERALE;ACUTI;1;20;0;0;0;20;Via PALAZZOLO DON LUIGI 21;20149;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.144427500000006;45.489429;(45.489429, 9.144427500000006)
2017;321;1;30103;;CASA DI CURA PALAZZOLO-FOND.DON GNOCCHI;VIA DON L.PALAZZOLO 21;5.1;Casa di cura privata accreditata;56;RECUPERO E RIABILITAZIONE;RIABILITAZIONE;1;40;0;0;0;40;Via PALAZZOLO DON LUIGI 21;20149;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.144427500000006;45.489429;(45.489429, 9.144427500000006)
2018;321;1;30103;;CASA DI CURA PALAZZOLO-FOND.DON GNOCCHI;VIA DON L.PALAZZOLO 21;5.1;Casa di cura privata accreditata;26;MEDICINA GENERALE;ACUTI;1;20;0;0;0;20;Via PALAZZOLO DON LUIGI 21;20149;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.144427500000006;45.489429;(45.489429, 9.144427500000006)
2018;321;1;30103;;CASA DI CURA PALAZZOLO-FOND.DON GNOCCHI;VIA DON L.PALAZZOLO 21;5.1;Casa di cura privata accreditata;56;RECUPERO E RIABILITAZIONE;RIABILITAZIONE;1;40;0;0;0;40;Via PALAZZOLO DON LUIGI 21;20149;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.144427500000006;45.489429;(45.489429, 9.144427500000006)
2019;321;1;30103;;CASA DI CURA PALAZZOLO-FOND.DON GNOCCHI;VIA DON L. PALAZZOLO 21;5.1;Casa di cura privata accreditata;26;MEDICINA GENERALE;ACUTI;1;20;0;0;0;20;Via PALAZZOLO DON LUIGI 21;20149;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.144427500000006;45.489429;(45.489429, 9.144427500000006)
2019;321;1;30103;;CASA DI CURA PALAZZOLO-FOND.DON GNOCCHI;VIA DON L. PALAZZOLO 21;5.1;Casa di cura privata accreditata;56;RECUPERO E RIABILITAZIONE;RIABILITAZIONE;1;40;0;0;0;40;Via PALAZZOLO DON LUIGI 21;20149;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.144427500000006;45.489429;(45.489429, 9.144427500000006)
2020;321;1;30103;;CASA DI CURA PALAZZOLO-FOND.DON GNOCCHI;VIA DON L. PALAZZOLO 21;5.1;Casa di cura privata accreditata;26;MEDICINA GENERALE;ACUTI;1;40;0;0;0;40;Via PALAZZOLO DON LUIGI 21;20149;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.144427500000006;45.489429;(45.489429, 9.144427500000006)
2020;321;1;30103;;CASA DI CURA PALAZZOLO-FOND.DON GNOCCHI;VIA DON L. PALAZZOLO 21;5.1;Casa di cura privata accreditata;56;RECUPERO E RIABILITAZIONE;RIABILITAZIONE;1;40;0;0;0;40;Via PALAZZOLO DON LUIGI 21;20149;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.144427500000006;45.489429;(45.489429, 9.144427500000006)
2010;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;7;CARDIOCHIRURGIA;ACUTI;1;24;0;1;0;25;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2010;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;8;CARDIOLOGIA;ACUTI;1;33;0;1;0;34;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2010;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;9;CHIRURGIA GENERALE;ACUTI;2;56;0;1;3;60;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2010;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;18;EMATOLOGIA;ACUTI;1;0;0;3;0;3;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2010;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;19;MALATTIE ENDOCRINE DEL RICAMBIO E NUTRIZ;ACUTI;1;0;0;2;0;2;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2010;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;24;MALATTIE INFETTIVE E TROPICALI;ACUTI;3;68;0;18;0;86;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2010;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;26;MEDICINA GENERALE;ACUTI;3;90;0;4;0;94;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2010;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;29;NEFROLOGIA;ACUTI;1;13;0;1;0;14;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2010;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;32;NEUROLOGIA;ACUTI;1;18;0;2;0;20;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2010;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;34;OCULISTICA;ACUTI;1;3;0;0;2;5;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2010;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;36;ORTOPEDIA E TRAUMATOLOGIA;ACUTI;1;18;0;2;2;22;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2010;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;37;OSTETRICIA E GINECOLOGIA;ACUTI;1;22;0;2;0;24;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2010;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;38;OTORINOLARINGOIATRIA;ACUTI;1;4;0;1;1;6;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2010;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;39;PEDIATRIA;ACUTI;1;18;0;4;0;22;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2010;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;40;PSICHIATRIA;ACUTI;2;13;0;5;0;18;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2010;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;43;UROLOGIA;ACUTI;1;16;0;1;1;18;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2010;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;49;TERAPIA INTENSIVA;ACUTI;2;11;0;0;0;11;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2010;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;56;RECUPERO E RIABILITAZIONE;RIABILITAZIONE;1;14;0;2;0;16;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2010;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;58;GASTROENTEROLOGIA;ACUTI;1;18;0;2;0;20;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2010;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;64;ONCOLOGIA;ACUTI;1;11;0;8;0;19;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2010;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;68;PNEUMOLOGIA;ACUTI;1;17;0;1;0;18;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2010;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;71;REUMATOLOGIA;ACUTI;1;6;0;2;0;8;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2010;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;99;CURE PALLIATIVE/HOSPICE;LUNGODEGENZA;2;25;0;0;0;25;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2011;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;7;CARDIOCHIRURGIA;ACUTI;1;24;0;1;0;25;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2011;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;8;CARDIOLOGIA;ACUTI;1;26;0;1;0;27;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2011;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;9;CHIRURGIA GENERALE;ACUTI;2;50;0;1;3;54;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2011;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;18;EMATOLOGIA;ACUTI;1;0;0;3;0;3;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2011;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;19;MALATTIE ENDOCRINE DEL RICAMBIO E NUTRIZ;ACUTI;1;0;0;2;0;2;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2011;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;24;MALATTIE INFETTIVE E TROPICALI;ACUTI;3;70;0;18;0;88;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2011;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;26;MEDICINA GENERALE;ACUTI;4;84;4;4;0;92;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2011;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;29;NEFROLOGIA;ACUTI;1;13;0;1;0;14;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2011;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;32;NEUROLOGIA;ACUTI;1;15;0;2;0;17;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2011;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;34;OCULISTICA;ACUTI;1;1;0;0;4;5;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2011;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;36;ORTOPEDIA E TRAUMATOLOGIA;ACUTI;1;20;0;0;2;22;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2011;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;37;OSTETRICIA E GINECOLOGIA;ACUTI;1;26;0;2;0;28;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2011;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;38;OTORINOLARINGOIATRIA;ACUTI;1;5;0;1;1;7;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2011;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;39;PEDIATRIA;ACUTI;1;18;0;4;0;22;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2011;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;40;PSICHIATRIA;ACUTI;2;13;0;6;0;19;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2011;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;43;UROLOGIA;ACUTI;1;16;0;1;1;18;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2011;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;49;TERAPIA INTENSIVA;ACUTI;2;13;0;0;0;13;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2011;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;56;RECUPERO E RIABILITAZIONE;RIABILITAZIONE;1;12;0;2;0;14;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2011;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;58;GASTROENTEROLOGIA;ACUTI;1;9;0;2;0;11;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2011;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;64;ONCOLOGIA;ACUTI;1;11;0;11;0;22;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2011;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;68;PNEUMOLOGIA;ACUTI;1;22;0;1;0;23;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2011;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;71;REUMATOLOGIA;ACUTI;1;9;0;4;0;13;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2011;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;99;CURE PALLIATIVE/HOSPICE;LUNGODEGENZA;2;25;0;0;0;25;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
